,Gender,Umur,Profesi,Penghasilan,Frekuensi Belanja Online,Fashion,Groceries,HP,PC,Elektronik,Kosmetik,Makanan,Pulsa,Pesawat,Kereta,Hobi,Hotel,Konser,Wisata,Bioskop,Kendaraan Umum,Preferensi Toko Online 1,Preferensi Toko Online 2,Preferensi Toko Online 3,Preferensi Booking Online 1,Preferensi Booking Online 2,Preferensi Booking Online 3,Gojek Motor,Grab Motor,Uber Motor,Gojek Car,Uber Car,Grab Car,Grab Taxi
692,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
693,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
694,0.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
695,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,2.0,8.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
696,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,2.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
697,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,11.0,2.0,3.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
698,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
699,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,11.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
700,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,11.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
701,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,11.0,2.0,6.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
702,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,8.0,2.0,6.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
703,1.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,7.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
704,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,11.0,2.0,3.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
705,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,11.0,2.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
706,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,2.0,3.0,14.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
707,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,11.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
710,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,8.0,2.0,10.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
711,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
712,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0,11.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
714,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
715,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
716,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0,11.0,2.0,6.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
717,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,7.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
718,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
719,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,11.0,2.0,6.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
720,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
721,1.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
722,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,9.0,2.0,3.0,11.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
723,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,11.0,2.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
724,1.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
725,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
726,1.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
727,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,11.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
728,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
729,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
730,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,2.0,10.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
731,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,11.0,2.0,11.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
732,1.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,11.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
733,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
734,1.0,4.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,8.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
735,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
736,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,2.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
737,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,11.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
738,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,11.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
739,1.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,11.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
740,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,11.0,1.0,2.0,11.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
741,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,2.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
742,2.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,11.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
743,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,2.0,14.0,16.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
744,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,14.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
745,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
746,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
747,0.0,0.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
748,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,9.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
749,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
750,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,11.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
751,2.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,7.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
752,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
753,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,8.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
754,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,11.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
755,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,2.0,13.0,14.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
756,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,13.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
757,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
758,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
759,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,9.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
760,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,8.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
761,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,11.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
762,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,8.0,11.0,2.0,6.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
763,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
764,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,11.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
765,2.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,8.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
766,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
767,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
768,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
